eventID,occurrenceID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,recordedBy,recordedByID,dateIdentified,individualCount,organismQuantity,organismQuantityType,lifeStage,occurrenceStatus,preparations,scientificNameID,basisOfRecord,identificationReferences,verbatimIdentification,georeferenceVerificationStatus,dispostion
WS17275:stnLK:500um:2017-10-10T19:10:00,WS17275:stnLK:500um:2017-10-10T19:10:00:Temora sp.:adult,Temora,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,12/2/2021,,0.6867388299653719,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104241,PreservedSpecimen,WoRMS,Temora sp.,verified by contributor,in collection
WS17275:stnLK:500um:2017-10-10T19:10:00,WS17275:stnLK:500um:2017-10-10T19:10:00:Undinula vulgaris:adult,Undinula vulgaris,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,12/2/2021,,5.493910645903625,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104473,PreservedSpecimen,WoRMS,Undinula vulgaris,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Acrocalanus spp.:adult,Acrocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,4.746565681890488,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104192,PreservedSpecimen,WoRMS,Acrocalanus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Anomuran larvae:larvae,Anomura,Animalia,Arthropoda,Malacostraca,Decapoda,,,Infraorder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,3.164377122842514,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:106671,PreservedSpecimen,WoRMS,Anomuran larvae,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Brachiopod larvae:larvae,Branchiopoda,Animalia,Arthropoda,Branchiopoda,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,1.5821885590479743,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1069,PreservedSpecimen,WoRMS,Brachiopod larvae,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Brachyuran Zoea:zoea,Brachyura,Animalia,Arthropoda,Malacostraca,Decapoda,,,Infraorder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,4.746565681890488,Individuals per cubic metre,zoea,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:106673,PreservedSpecimen,WoRMS,Brachyuran Zoea,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Calocalanus spp.:adult,Calocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,47.46565681890488,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104193,PreservedSpecimen,WoRMS,Calocalanus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Candacia spp.:adult,Candacia,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,6.328754240938462,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104157,PreservedSpecimen,WoRMS,Candacia spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Caridean larvae:larvae,Caridea,Animalia,Arthropoda,Malacostraca,Decapoda,,,Infraorder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,6.328754240938462,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:106674,PreservedSpecimen,WoRMS,Caridean larvae,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Chaetognaths:adult,Chaetognatha,Animalia,Chaetognatha,,,,,Phylum,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,71.19848522835733,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:2081,PreservedSpecimen,WoRMS,Chaetognaths,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Clausocalaus spp.:adult,Clausocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,56.958788182685865,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104161,PreservedSpecimen,WoRMS,Clausocalaus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Copepod nauplii:nauplii,Copepoda,Animalia,Arthropoda,Copepoda,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,3.164377122842514,Individuals per cubic metre,nauplii,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1080,PreservedSpecimen,WoRMS,Copepod nauplii,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Copilia mirabilis:adult,Copilia mirabilis,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Copilia,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,1.5821885590479743,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:129038,PreservedSpecimen,WoRMS,Copilia mirabilis,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Corycaeus spp.:adult,Corycaeus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,58.54097672749414,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:128634,PreservedSpecimen,WoRMS,Corycaeus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Cyphonautes:adult,Cyphonautes,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Cyphonautes,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,3.164377122842514,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1379066,PreservedSpecimen,WoRMS,Cyphonautes,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Doliolids:adult,Doliolida,Animalia,Chordata,Thaliacea,Doliolida,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,23.73282840945244,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:137212,PreservedSpecimen,WoRMS,Doliolids,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Echinoderm larvae:larvae,Echinoderes,Animalia,Kinorhyncha,Cyclorhagida,Echinorhagata,Echinoderidae,Echinoderes,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,12.657508486623492,Individuals per cubic metre,larvae,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:101084,PreservedSpecimen,WoRMS,Echinoderm larvae,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Eucalanus spp.:adult,Eucalanus,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,9.493131363780977,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104171,PreservedSpecimen,WoRMS,Eucalanus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Euchaeta spp.:adult,Euchaeta,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Euchaeta,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,4.746565681890488,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104174,PreservedSpecimen,WoRMS,Euchaeta spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Euterpina acuntifrons:adult,Euterpina acutifrons,Animalia,Arthropoda,Copepoda,Harpacticoida,Tachidiidae,Euterpina,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,1.5821885590479743,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:116162,PreservedSpecimen,WoRMS,Euterpina acuntifrons,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Farranula spp.:adult,Farranula,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Farranula,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,20.56845128660993,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:128636,PreservedSpecimen,WoRMS,Farranula spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Hyperiid Amphipods:adult,Hyperiidea,Animalia,Arthropoda,Malacostraca,Amphipoda,,,Suborder,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,1.5821885590479743,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1205,PreservedSpecimen,WoRMS,Hyperiid Amphipods,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Isopods:adult,Isopoda,Animalia,Arthropoda,Malacostraca,Isopoda,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,1.5821885590479743,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:1131,PreservedSpecimen,WoRMS,Isopods,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Jellyfish:adult,Scyphozoa,Animalia,Cnidaria,Scyphozoa,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,3.164377122842514,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:135220,PreservedSpecimen,WoRMS,Jellyfish,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Lancelet:adult,Leptocardii,Animalia,Chordata,Leptocardii,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,1.5821885590479743,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104897,PreservedSpecimen,WoRMS,Lancelet,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Larvaceans:adult,Appendicularia,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Appendicularia,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,94.93131363780977,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:103357,PreservedSpecimen,WoRMS,Larvaceans,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Macrosatellae spp.:adult,Macrosetella,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Macrosetella,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,6.328754240938462,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:115408,PreservedSpecimen,WoRMS,Macrosatellae spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Mesocalanus spp.:adult,Mesocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Mesocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,11.075319922828953,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104153,PreservedSpecimen,WoRMS,Mesocalanus spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Microsatellae spp.:adult,Microsetella,Animalia,Arthropoda,Copepoda,Harpacticoida,Ectinosomatidae,Microsetella,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,1.5821885590479743,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:115341,PreservedSpecimen,WoRMS,Microsatellae spp.,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Mysid:adult,Mysis,Animalia,Arthropoda,Malacostraca,Mysida,Mysidae,Mysis,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,17.40407416851398,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:119886,PreservedSpecimen,WoRMS,Mysid,verified by contributor,in collection
WS18008:stnMR:200um:2018-01-09T01:01:00,WS18008:stnMR:200um:2018-01-09T01:01:00:Nannoccalanus spp.:adult,Nannocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nannocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,8/8/2022,,6.328754240938462,Individuals per cubic metre,adult,present,formalin before analysis | ethanol after analysis,urn:lsid:marinespecies.org:taxname:104154,PreservedSpecimen,WoRMS,Nannoccalanus spp.,verified by contributor,in collection
