eventID,occurrenceID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,identifiedBy,identifiedByID,dateIdentified,organismQuantity,organismQuantityType,lifeStage,occurrenceStatus,preparations,scientificNameID,basisOfRecord,identificationReferences,verbatimIdentification,georeferenceVerificationStatus,disposition
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Corycaeus spp.:NA,Corycaeus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,5,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:128634,PreservedSpecimen,WoRMS,Corycaeus spp.,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Cyphonautes:NA,Cyphonautes,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Electridae,Cyphonautes,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,5,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:1379066,PreservedSpecimen,WoRMS,Cyphonautes,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Decapod Protozoea:protozoea,Decapoda,Animalia,Arthropoda,Malacostraca,Decapoda,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,6,Summation of 3x 5mL Aliquots,protozoea,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:1130,PreservedSpecimen,WoRMS,Decapod Protozoea,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Euterpina acuntifrons:NA,Euterpina acutifrons,Animalia,Arthropoda,Copepoda,Harpacticoida,Tachidiidae,Euterpina,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,26,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:116162,PreservedSpecimen,WoRMS,Euterpina acuntifrons,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Isopods:NA,Isopoda,Animalia,Arthropoda,Malacostraca,Isopoda,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,6,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:1131,PreservedSpecimen,WoRMS,Isopods,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Larvaceans:NA,Appendicularia,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Appendicularia,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,21,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:103357,PreservedSpecimen,WoRMS,Larvaceans,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Oithona spp.:NA,Oithona,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,397,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:106485,PreservedSpecimen,WoRMS,Oithona spp.,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Oncaea spp.:NA,Oncaea,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,72,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:128690,PreservedSpecimen,WoRMS,Oncaea spp.,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Paracalanus spp.:NA,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,240,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:104196,PreservedSpecimen,WoRMS,Paracalanus spp.,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Parvocalanus spp.:NA,Parvocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Parvocalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,63,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:347746,PreservedSpecimen,WoRMS,Parvocalanus spp.,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Polychaete Larvae:larvae,Polychaeta,Animalia,Annelida,Polychaeta,,,,Class,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,44,Summation of 3x 5mL Aliquots,larvae,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:883,PreservedSpecimen,WoRMS,Polychaete Larvae,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Pteropods:NA,Pteropoda,Animalia,Mollusca,Gastropoda,Pteropoda,,,Order,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,42,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:325345,PreservedSpecimen,WoRMS,Pteropods,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Round Fish Eggs:eggs,Actinopterygii,Animalia,Chordata,,,,,Gigaclass,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,2,Summation of 3x 5mL Aliquots,eggs,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:10194,PreservedSpecimen,WoRMS,Round Fish Eggs,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Stomatopod Larvae:larvae,Stomatopora,Animalia,Bryozoa,Stenolaemata,Cyclostomatida,Stomatoporidae,Stomatopora,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,2,Summation of 3x 5mL Aliquots,larvae,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:111048,PreservedSpecimen,WoRMS,Stomatopod Larvae,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Subeucalanus spp.:NA,Subeucalanus,Animalia,Arthropoda,Copepoda,Calanoida,Subeucalanidae,Subeucalanus,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,4,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:104173,PreservedSpecimen,WoRMS,Subeucalanus spp.,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Temora sp.:NA,Temora,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,Genus,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,6,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:104241,PreservedSpecimen,WoRMS,Temora sp.,verified by contributor,in collection
WS19028:stn57:64um:2019-01-31,WS19028:stn57:64um:2019-01-31:Undinula vulgaris:NA,Undinula vulgaris,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula,Species,Natalia Lopez Figueroa,https://orcid.org/0000-0002-7527-0481,2019-01-28,1,Summation of 3x 5mL Aliquots,,present,seawater and 10% formalin before analysis in cod ends | 70% ethanol after analysis in vials,urn:lsid:marinespecies.org:taxname:104473,PreservedSpecimen,WoRMS,Undinula vulgaris,verified by contributor,in collection
